Date BR,Date,Borough,Pool,Attendance,Date BR,Latitude,Longitude,Timezone,Daily Data Time,Daily Data Summary,Daily Data Icon,Daily Data Sunrisetime,Daily Data Sunsettime,Daily Data Moonphase,Daily Data Temperaturehigh,Daily Data Temperaturehightime,Daily Data Temperaturelow,Daily Data Temperaturelowtime,Daily Data Apparenttemperaturehigh,Daily Data Apparenttemperaturehightime,Daily Data Apparenttemperaturelow,Daily Data Apparenttemperaturelowtime,Daily Data Dewpoint,Daily Data Humidity,Daily Data Pressure,Daily Data Windspeed,Daily Data Windgust,Daily Data Windgusttime,Daily Data Windbearing,Daily Data Cloudcover,Daily Data Uvindex,Daily Data Uvindextime,Daily Data Visibility,Daily Data Temperaturemin,Daily Data Temperaturemintime,Daily Data Temperaturemax,Daily Data Temperaturemaxtime,Daily Data Apparenttemperaturemin,Daily Data Apparenttemperaturemintime,Daily Data Apparenttemperaturemax,Daily Data Apparenttemperaturemaxtime,Offset
23/07/2018,07/23/2018,Queens,Fisher,171,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Liberty,100,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Fort Totten,47,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Marie Curie,36,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Astoria Hts PS 10,0,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Castlewood PS 186,250,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Queens,Windmuller,81,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,Faber,60,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,Lyons,133,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,Tottenville,153,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,West Brighton,125,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,MacArthur,6,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,Mariner's Harbor,0,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,P.S. 14,15,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
23/07/2018,07/23/2018,Staten Island,P.S. 46,0,23/07/2018,40.6881158,-74.0449987,America/New_York,1532232000,"Rain until morning, starting again in the evening.",rain,1532252700,1532305320,0.35,80.76,1532288760,73.98,1532347200,84.88,1532288700,76.07,1532347200,71.44,0.9,1012.4,10.39,23.36,1532242320,139,0.96,5,1532282400,7.507,68.94,1532232000,80.76,1532288760,70.48,1532232000,84.88,1532288700,-4
24/07/2018,07/24/2018,Bronx,Claremont,172,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Edenwald Houses,28,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Crotona,427,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Floating Pool,163,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Haffen,135,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Mapes,250,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Mullaly,210,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Van Cortlandt,371,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Bronx,Bronx River Plgd,95,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Betsy Head,1860,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Adelphi,46,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Lindower Mill Basin,93,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Jesse Owens JHS 57,0,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Glenwood,25,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,David Fox,58,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,McCarren,743,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Sunset,889,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Red Hook,840,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Kosciusko,437,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Howard,156,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Douglas Degraw,418,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Commodore Barry,175,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Brooklyn,Bushwick,79,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Asser Levy,317,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Dapolito,190,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Dry Dock,157,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Hamilton Fish,1310,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Highbridge,1598,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Jackie Robinson,236,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,John Jay,348,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Lasker,477,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Marcus Garvey,264,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Sheltering Arms,65,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Thomas Jefferson,81,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Wagner,108,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Abe Lincoln,74,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Fred Douglass,20,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Vesuvio,58,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Manhattan,Tompkins Sq,80,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Astoria,1394,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Fisher,676,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Liberty,390,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Fort Totten,329,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Marie Curie,205,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Astoria Hts PS 10,0,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Castlewood PS 186,270,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Queens,Windmuller,226,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Staten Island,Faber,159,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Staten Island,Lyons,403,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
24/07/2018,07/24/2018,Staten Island,Tottenville,123,24/07/2018,40.6881158,-74.0449987,America/New_York,1532318400,Light rain in the morning.,rain,1532339160,1532391720,0.38,81.62,1532375580,75.26,1532422500,86.36,1532375340,77.3,1532422620,73.44,0.88,1018.8,9.34,20.35,1532376360,153,0.93,5,1532365680,8.301,73.76,1532350260,81.62,1532375580,75.8,1532350320,86.36,1532375340,-4
